seed,source,target,model,budget,strategy,n_train,held_family,mcc,macro_f1,fp_rate,auprc_macro,tpr_at_fpr01_oracle,tpr_at_fpr001_oracle,tpr_at_fpr01_buffer,fpr_at_fpr01_buffer,tpr_at_fpr001_buffer,fpr_at_fpr001_buffer,tpr_heldout_family,fit_s,apply_s
42,nfunswv2,nf2018v2,rf,0.001,rethreshold_cost,2102,,0.27970407007389264,0.48349630597481547,0.524438243667835,0.5227066836578621,0.0002956205920858144,0.0,0.0,0.00021551479679223238,0.0,0.00021551479679223238,,0.0013,0.0002
42,nfunswv2,nf2018v2,rf,0.001,finetune_x1,252104,,0.6055956298292404,0.7864697350740403,0.11034924739964383,0.6754956394704636,0.0005490096710165125,4.223151315511635e-05,0.0,0.0,0.0,0.0,,1.0,
42,nfunswv2,nf2018v2,rf,0.001,finetune_x3,252104,,0.9617051270736835,0.9805766682142425,0.000589829970168215,0.9779277501661138,0.9472950715824148,0.9388065374382364,0.938637611385616,0.0008677306291897778,0.938637611385616,0.0008677306291897778,,1.3,
42,nfunswv2,nf2018v2,rf,0.001,finetune_x10,252104,,0.9623185972202354,0.980887782830615,0.0005501298760222774,0.9793074062133138,0.9521516955952531,0.9471683770429494,0.9387643059250813,0.0007032588105851794,0.9387643059250813,0.0007032588105851794,,3.4,
42,nfunswv2,nf2018v2,rf,0.01,calibrate_cost,21001,,0.0,0.46853899442765923,0.0,0.5227066836578621,0.0002956205920858144,0.0,0.0,9.074307233357153e-05,0.0,9.074307233357153e-05,,0.0513,0.0102
42,nfunswv2,nf2018v2,rf,0.01,rethreshold_cost,21001,,0.27970407007389264,0.48349630597481547,0.524438243667835,0.5227066836578621,0.0002956205920858144,0.0,0.0,9.074307233357153e-05,0.0,9.074307233357153e-05,,0.004,0.0001
42,nfunswv2,nf2018v2,rf,0.01,finetune_x1,271003,,0.6361855594532212,0.7997815286138208,0.10938510225609964,0.6813684963180412,0.0009290932894125596,0.0002533890789306981,0.0006334726973267452,0.007565703655811527,4.223151315511635e-05,0.0001871575866879913,,1.3,
42,nfunswv2,nf2018v2,rf,0.01,finetune_x3,271003,,0.9717694327462802,0.9857353364339605,0.00044237247762616124,0.9814584013211396,0.9566282359896955,0.9552768275687318,0.9562059208581444,0.004990868978346434,0.9555724481608177,0.0012987602227742426,,2.2,
42,nfunswv2,nf2018v2,rf,0.01,finetune_x10,271003,,0.973308611300604,0.9865008002410101,0.00022685768083392883,0.9827279452082425,0.9603868406605008,0.9567126990160058,0.9550234384898011,0.00025521489093816995,0.9550234384898011,0.00025521489093816995,,6.1,
42,nfunswv2,nftonv2,rf,0.0001,calibrate_cost,213,,0.0,0.42062190755396933,1.0,0.7143160311015387,0.0,0.0,0.0,3.649501842998431e-05,0.0,3.649501842998431e-05,,0.0023,0.0039
42,nfunswv2,nftonv2,rf,0.0001,rethreshold_cost,213,,0.544699207411913,0.7258769792394311,0.6057078208824496,0.7143160311015387,0.0,0.0,0.0,3.649501842998431e-05,0.0,3.649501842998431e-05,,0.0007,0.0007
42,nfunswv2,nftonv2,rf,0.001,calibrate_cost,2100,,0.0,0.42062190755396933,1.0,0.7143160311015387,0.0,0.0,0.0,0.00010948505528995293,0.0,3.649501842998431e-05,,0.003,0.0046
42,nfunswv2,nftonv2,rf,0.001,rethreshold_cost,2100,,0.5648249566571932,0.7433966465262104,0.5711470384292544,0.7143160311015387,0.0,0.0,0.0,0.00010948505528995293,0.0,3.649501842998431e-05,,0.001,0.0004
42,nfunswv2,nftonv2,rf,0.001,finetune_x1,252102,,0.2813533382645601,0.48973193233209533,0.04514433779789059,0.9232263794689308,0.006990502558592808,0.004407804568964923,0.006322444678609062,0.0027553738914638153,0.0049243441668905,0.0010948505528995292,,0.9,
42,nfunswv2,nftonv2,rf,0.001,finetune_x3,252102,,0.9010789205281523,0.9495985368371089,0.028064669172657934,0.985569891962175,0.4714215858454376,0.12527118328891093,0.9711908648250308,0.046147950804715156,0.9653642981604303,0.03824677931462355,,1.5,
42,nfunswv2,nftonv2,rf,0.001,finetune_x10,252102,,0.9318430648007165,0.9659129072391157,0.05370241961972191,0.9911857446828696,0.8996122509418238,0.1792392404801752,0.9782158033568187,0.04716981132075472,0.9782158033568187,0.04716981132075472,,3.8,
42,nfunswv2,nftonv2,rf,0.01,calibrate_cost,21000,,0.0,0.42062190755396933,1.0,0.7143160311015387,0.0,0.0,0.0,0.00010948505528995293,0.0,0.00010948505528995293,,0.0477,0.0111
42,nfunswv2,nftonv2,rf,0.01,rethreshold_cost,21000,,0.5648249566571932,0.7433966465262104,0.5711470384292544,0.7143160311015387,0.0,0.0,0.0,0.00010948505528995293,0.0,0.00010948505528995293,,0.0032,0.0003
42,nfunswv2,nftonv2,rf,0.01,finetune_x1,271002,,0.29420340425244557,0.49881673068616206,0.04087442064158242,0.9386449617095106,0.008608993298759617,0.007589688492186478,0.008608993298759617,0.006496113280537207,0.008285295150726254,0.0014962957556293565,,1.1,
42,nfunswv2,nftonv2,rf,0.01,finetune_x3,271002,,0.9389545270009529,0.9691087392488289,0.0167512134593628,0.9935368522344872,0.843343870741131,0.18020344772963628,0.9859501229364243,0.03154994343272143,0.9827889005971198,0.023137841684610052,,2.0,
42,nfunswv2,nftonv2,rf,0.01,finetune_x10,271002,,0.9672350528983457,0.9836134735447983,0.026696105981533522,0.9965144878858445,0.9657775298387707,0.26939950549942493,0.9936155705696399,0.029159519725557463,0.9936155705696399,0.029159519725557463,,5.9,
42,nfunswv2,nfbotv2,rf,0.0001,calibrate_cost,211,,0.0,0.49894904562319464,1.0,0.5238575899936123,0.08365593665426464,5.02106336079855e-06,0.46660239705564843,0.03933253873659118,0.46660239705564843,0.03933253873659118,,0.0028,0.004
42,nfunswv2,nfbotv2,rf,0.0001,rethreshold_cost,211,,-0.050941320985137505,0.34587049492995836,0.9225268176400476,0.4966177813780438,0.002108846611535391,0.0,0.5291949729113632,0.9225268176400476,0.5291949729113632,0.9225268176400476,,0.0007,0.0003
42,nfunswv2,nfbotv2,rf,0.001,calibrate_cost,2101,,0.0,0.49894904562319464,1.0,0.5238575899936123,0.08365593665426464,5.02106336079855e-06,0.08365593665426464,0.009535160905840286,0.08365593665426464,0.009535160905840286,,0.0037,0.0039
42,nfunswv2,nfbotv2,rf,0.001,rethreshold_cost,2101,,0.19786736503923272,0.5969469471548505,0.8355184743742551,0.5238575899936123,0.08365593665426464,5.02106336079855e-06,0.08365593665426464,0.009535160905840286,0.08365593665426464,0.009535160905840286,,0.001,0.0006
42,nfunswv2,nfbotv2,rf,0.001,finetune_x1,252103,,0.11103542616686096,0.4653329949444507,0.12872467222884387,0.7590650332371562,0.3857180873765446,0.08365593665426464,0.46977068803631233,0.026221692491060787,0.46977068803631233,0.026221692491060787,,0.7,
42,nfunswv2,nfbotv2,rf,0.001,finetune_x3,252103,,0.8289039396693219,0.9135187810106473,0.22407628128724671,0.8898642247026678,0.46922841319334607,0.41497582357991775,0.9968568143361402,0.1835518474374255,0.9968568143361402,0.1835518474374255,,1.1,
42,nfunswv2,nfbotv2,rf,0.001,finetune_x10,252103,,0.7599989720011092,0.8738486540172903,0.36471990464839094,0.9156421371690104,0.4946801833692339,0.48118356505540744,0.9996535466281049,0.20738974970202623,0.9996535466281049,0.20738974970202623,,2.8,
42,nfunswv2,nfbotv2,rf,0.01,calibrate_cost,21000,,0.0,0.49894904562319464,1.0,0.5238575899936123,0.08365593665426464,5.02106336079855e-06,0.014761926280747737,0.003575685339690107,0.014761926280747737,0.003575685339690107,,0.1708,0.0102
42,nfunswv2,nfbotv2,rf,0.01,rethreshold_cost,21000,,0.19786736503923272,0.5969469471548505,0.8355184743742551,0.5238575899936123,0.08365593665426464,5.02106336079855e-06,0.014761926280747737,0.003575685339690107,0.014761926280747737,0.003575685339690107,,0.0035,0.0004
42,nfunswv2,nfbotv2,rf,0.01,finetune_x1,271002,,0.12275153857017292,0.4669963034478606,0.057210965435041714,0.8668488969245113,0.47062426880764807,0.47034308925944335,0.4843418139093497,0.03933253873659118,0.4843418139093497,0.03933253873659118,,0.8,
42,nfunswv2,nfbotv2,rf,0.01,finetune_x3,271002,,0.9038004064749869,0.951894969882493,0.10011918951132301,0.9587341257388123,0.497195736112994,0.4828957476614397,0.9996435045013833,0.10369487485101311,0.9996435045013833,0.10369487485101311,,1.2,
42,nfunswv2,nfbotv2,rf,0.01,finetune_x10,271002,,0.9033219873478423,0.9511757859740753,0.13706793802145412,0.9767060960189786,0.8216919979313219,0.8161587861077219,0.9997188204517953,0.11203814064362336,0.9997188204517953,0.11203814064362336,,3.3,
42,nfunswv2,nf2018v2,lgbm,0.0001,calibrate_cost,217,,0.0,0.46853899442765923,0.0,0.6361959464770002,0.0005912411841716288,0.0001689260526204654,0.0002956205920858144,0.004542825058699425,0.0002956205920858144,0.004497453522532639,,0.013,0.0042
42,nfunswv2,nf2018v2,lgbm,0.0001,rethreshold_cost,217,,0.5510748951988833,0.7620100784270403,0.1131566111999637,0.6361959464770002,0.0005912411841716288,0.0001689260526204654,0.0002956205920858144,0.004542825058699425,0.0002956205920858144,0.004497453522532639,,0.0005,0.0003
42,nfunswv2,nf2018v2,lgbm,0.001,calibrate_cost,2102,,0.0,0.46853899442765923,0.0,0.6361959464770002,0.0005912411841716288,0.0001689260526204654,0.0001689260526204654,0.00092444504939826,0.0001689260526204654,0.00092444504939826,,0.008,0.004
42,nfunswv2,nf2018v2,lgbm,0.001,rethreshold_cost,2102,,0.5633813307313055,0.7658850917278563,0.11703587754222389,0.6361959464770002,0.0005912411841716288,0.0001689260526204654,0.0001689260526204654,0.00092444504939826,0.0001689260526204654,0.00092444504939826,,0.001,0.0001
42,nfunswv2,nf2018v2,lgbm,0.001,finetune_x1,252104,,0.9480758796051993,0.9739409749390137,0.0037318088497181293,0.9673276842457688,0.9472950715824148,0.0,0.9304024663203683,0.0030172071550912537,0.9304024663203683,0.0030172071550912537,,1.5,
42,nfunswv2,nf2018v2,lgbm,0.001,finetune_x3,252104,,0.9501149885990082,0.9749703431518517,0.003618380009301165,0.968318504346665,0.9478440812534313,0.0,0.929219983952025,0.0029888499449870123,0.929219983952025,0.0029888499449870123,,1.0,
42,nfunswv2,nf2018v2,lgbm,0.001,finetune_x10,252104,,0.9507792653747358,0.9753062270360184,0.003590022799196924,0.9682343693547755,0.9479707757928967,0.0,0.930318003294058,0.0029888499449870123,0.930318003294058,0.0029888499449870123,,1.8,
42,nfunswv2,nf2018v2,lgbm,0.01,calibrate_cost,21001,,0.0,0.46853899442765923,0.0,0.6361959464770002,0.0005912411841716288,0.0001689260526204654,0.0,7.94001882918751e-05,0.0,7.94001882918751e-05,,0.0905,0.007
42,nfunswv2,nf2018v2,lgbm,0.01,rethreshold_cost,21001,,0.5638600405365433,0.7660748426929,0.11707557763636982,0.6361959464770002,0.0005912411841716288,0.0001689260526204654,0.0,7.94001882918751e-05,0.0,7.94001882918751e-05,,0.0052,0.0002
42,nfunswv2,nf2018v2,lgbm,0.01,finetune_x1,271003,,0.9454876127800778,0.9727437337334237,0.006386043715475097,0.9666619835611017,0.9536720300688374,0.0,0.9540943452003885,0.01491589251483082,0.0,0.0,,1.0,
42,nfunswv2,nf2018v2,lgbm,0.01,finetune_x3,271003,,0.8444496777446981,0.9220612936708875,0.0221469810914123,0.8808437703214032,0.0,0.0,0.0,0.0,0.0,0.0,,1.8,
42,nfunswv2,nf2018v2,lgbm,0.01,finetune_x10,271003,,0.902036470109965,0.9510178779831435,0.011756899309218362,0.9178759013465625,0.0,0.0,0.9146501119135099,0.011609441816676308,0.0,0.0,,2.8,
42,nfunswv2,nftonv2,lgbm,0.0001,calibrate_cost,213,,0.0,0.42062190755396933,1.0,0.5451249028091464,0.0004545548461745077,1.3774389278015386e-05,6.887194639007693e-06,0.0007663953870296705,6.887194639007693e-06,0.0007663953870296705,,0.0073,0.0048
42,nfunswv2,nftonv2,lgbm,0.0001,rethreshold_cost,213,,0.24747118924368544,0.5461289621945394,0.18081456881135724,0.5451249028091464,0.0004545548461745077,1.3774389278015386e-05,6.887194639007693e-06,0.0007663953870296705,6.887194639007693e-06,0.0007663953870296705,,0.001,0.0002
42,nfunswv2,nftonv2,lgbm,0.001,calibrate_cost,2100,,0.10214709275440352,0.462036261011179,0.9555490675522791,0.5451249028091464,0.0004545548461745077,1.3774389278015386e-05,6.887194639007693e-06,0.0007663953870296705,6.887194639007693e-06,0.0007663953870296705,,0.0076,0.004
42,nfunswv2,nftonv2,lgbm,0.001,rethreshold_cost,2100,,0.2495969905876431,0.5418468271337881,0.16831502499908763,0.5451249028091464,0.0004545548461745077,1.3774389278015386e-05,6.887194639007693e-06,0.0007663953870296705,6.887194639007693e-06,0.0007663953870296705,,0.0012,0.0002
42,nfunswv2,nftonv2,lgbm,0.001,finetune_x1,252102,,0.7921713892796974,0.8960829195849123,0.15322433487828913,0.856002181870928,0.0,0.0,0.0,0.0,0.0,0.0,,0.8,
42,nfunswv2,nftonv2,lgbm,0.001,finetune_x3,252102,,0.7224048349332337,0.8585540132472673,0.27289150031020765,0.8009271459027218,0.0,0.0,0.0,0.0,0.0,0.0,,1.1,
42,nfunswv2,nftonv2,lgbm,0.001,finetune_x10,252102,,0.7224048349332337,0.8585540132472673,0.27289150031020765,0.8009271459027218,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,
42,nfunswv2,nftonv2,lgbm,0.01,calibrate_cost,21000,,0.1034060162976828,0.46173835679844205,0.9560417503010838,0.5451249028091464,0.0004545548461745077,1.3774389278015386e-05,0.00024793900700427696,0.006587350826612167,0.0,5.4742527644976463e-05,,0.0536,0.004
42,nfunswv2,nftonv2,lgbm,0.01,rethreshold_cost,21000,,0.24967902060885155,0.5427741226552767,0.17006678588372687,0.5451249028091464,0.0004545548461745077,1.3774389278015386e-05,0.00024793900700427696,0.006587350826612167,0.0,5.4742527644976463e-05,,0.0054,0.0001
42,nfunswv2,nftonv2,lgbm,0.01,finetune_x1,271002,,0.8674357957832564,0.9337044651470323,0.10145615123535637,0.8701592738021587,0.0,0.0,0.0,0.0,0.0,0.0,,0.9,
42,nfunswv2,nftonv2,lgbm,0.01,finetune_x3,271002,,0.8274341875750979,0.9137021769654923,0.13074340352541877,0.8745094174476853,0.0,0.0,0.0,0.0,0.0,0.0,,1.7,
42,nfunswv2,nftonv2,lgbm,0.01,finetune_x10,271002,,0.44157029025380834,0.6929936354376272,0.18309550746323128,0.6488378969390877,0.0,0.0,0.0,0.0,0.0,0.0,,1.6,
42,nfunswv2,nfbotv2,lgbm,0.0001,calibrate_cost,211,,0.0,0.49894904562319464,1.0,0.5142310278609822,0.0,0.0,0.9634767851135514,0.5554231227651967,0.9634767851135514,0.5554231227651967,,0.0138,0.0038
42,nfunswv2,nfbotv2,lgbm,0.0001,rethreshold_cost,211,,0.13753251425102422,0.5340700450030909,0.5554231227651967,0.5142310278609822,0.0,0.0,0.9634767851135514,0.5554231227651967,0.9634767851135514,0.5554231227651967,,0.0006,0.0002
42,nfunswv2,nfbotv2,lgbm,0.001,calibrate_cost,2101,,0.0,0.49894904562319464,1.0,0.5142310278609822,0.0,0.0,0.0,0.0059594755661501785,0.0,0.0059594755661501785,,0.0242,0.004
42,nfunswv2,nfbotv2,lgbm,0.001,rethreshold_cost,2101,,0.13185986155392032,0.5231297069984656,0.9749702026221693,0.5097016048814489,0.0001205055206591652,7.531595041197825e-05,0.007817795652763342,0.08462455303933254,0.007817795652763342,0.08462455303933254,,0.0012,0.0002
42,nfunswv2,nfbotv2,lgbm,0.001,finetune_x1,252103,,0.7089145174247737,0.8462889690815771,0.42789034564958284,0.8677434850478836,0.005718991167949548,0.004659546798821054,0.9992468404958802,0.2061978545887962,0.9992468404958802,0.2061978545887962,,1.1,
42,nfunswv2,nfbotv2,lgbm,0.001,finetune_x3,252103,,0.7616804550048221,0.8749035457142222,0.36114421930870083,0.8830505312183559,0.0061959921872254105,0.005648696280898369,0.9989957873278403,0.16924910607866508,0.9989957873278403,0.16924910607866508,,1.1,
42,nfunswv2,nfbotv2,lgbm,0.001,finetune_x10,252103,,0.7640079105307568,0.8762168443069792,0.3575685339690107,0.8842073484198598,0.0061959921872254105,0.005653717344259167,0.9990208926446443,0.1764004767580453,0.9990208926446443,0.1764004767580453,,1.6,
42,nfunswv2,nfbotv2,lgbm,0.01,calibrate_cost,21000,,0.0,0.49894904562319464,1.0,0.5142310278609822,0.0,0.0,0.0,0.0059594755661501785,0.0,0.0059594755661501785,,0.1239,0.007
42,nfunswv2,nfbotv2,lgbm,0.01,rethreshold_cost,21000,,0.1448203911634018,0.5503546995366052,0.6531585220500596,0.5142310278609822,0.0,0.0,0.0,0.0059594755661501785,0.0,0.0059594755661501785,,0.0042,0.0002
42,nfunswv2,nfbotv2,lgbm,0.01,finetune_x1,271002,,0.8532416197448301,0.9260373623837592,0.18951132300357568,0.955589366677037,0.0,0.0,0.9994978936639202,0.10011918951132301,0.9994978936639202,0.10011918951132301,,0.9,
42,nfunswv2,nfbotv2,lgbm,0.01,finetune_x3,271002,,0.8742920558987921,0.9366214859437751,0.16686531585220502,0.9604637901632954,0.0,0.0,0.9993924513333434,0.07866507747318235,0.9993924513333434,0.07866507747318235,,1.3,
42,nfunswv2,nfbotv2,lgbm,0.01,finetune_x10,271002,,0.8792238465911463,0.9390556512315511,0.1632896305125149,0.9617346219604681,0.0,0.0,0.9993773881432609,0.08104886769964244,0.9993773881432609,0.08104886769964244,,2.1,
42,nfunswv2,nf2018v2,mlp,0.0001,calibrate_cost,217,,0.0,0.46853899442765923,0.0,0.5637312630091489,0.0,0.0,0.0,0.0,0.0,0.0,,0.004,0.0039
42,nfunswv2,nf2018v2,mlp,0.0001,rethreshold_cost,217,,0.27519092799696,0.5973985665867614,0.25615635031363077,0.5637611653477266,0.0,0.0,0.0,0.0,0.0,0.0,,0.0004,0.0004
42,nfunswv2,nf2018v2,mlp,0.001,calibrate_cost,2102,,0.0,0.46853899442765923,0.0,0.563626834101612,0.0,0.0,0.0,0.0,0.0,0.0,,0.0231,0.0069
42,nfunswv2,nf2018v2,mlp,0.001,rethreshold_cost,2102,,0.2803855464069583,0.5989324615751508,0.257528839282676,0.5637611653477266,0.0,0.0,0.0,0.0,0.0,0.0,,0.001,0.0002
42,nfunswv2,nf2018v2,mlp,0.001,finetune_x1,252104,,0.2138821173945572,0.6017709689196178,0.1446671430677964,0.6963973235849371,0.2549938764305925,0.02576122302462097,0.24739220406267157,0.006187543244745409,0.017652772498838634,0.00010208595637526797,,0.3,
42,nfunswv2,nf2018v2,mlp,0.001,finetune_x3,252104,,0.7451212228010127,0.8704926935363648,0.017235512301357742,0.8999144427196546,0.5833438912116221,0.04852400861522868,0.5325393808860172,0.007798232778666304,0.0263524642087926,0.0008280305350438403,,0.3,
42,nfunswv2,nf2018v2,mlp,0.001,finetune_x10,252104,,0.882010994924515,0.9406357793273452,0.008994907045065278,0.9386267960538776,0.8647324633641623,0.026859242366653997,0.8610160902065122,0.0066979730266217485,0.026901473879809113,0.001003845237690135,,0.3,
42,nfunswv2,nf2018v2,mlp,0.01,calibrate_cost,21001,,0.0,0.46853899442765923,0.0,0.5637478639415773,0.0,0.0,0.0,0.0,0.0,0.0,,0.0749,0.0104
42,nfunswv2,nf2018v2,mlp,0.01,rethreshold_cost,21001,,0.2807151612323332,0.5990558991612883,0.2575401821667177,0.5637611653477266,0.0,0.0,0.0,0.0,0.0,0.0,,0.0051,0.0002
42,nfunswv2,nf2018v2,mlp,0.01,finetune_x1,271003,,0.8921895685472107,0.9454790282870593,0.006505143997912909,0.9509925078896265,0.8816250686262089,0.0818869040077706,0.8874107859284598,0.010197252753485101,0.12352717597871532,0.0011513027302321888,,2.2,
42,nfunswv2,nf2018v2,mlp,0.01,finetune_x3,271003,,0.945907077391416,0.9726459063522184,0.0021721622939848686,0.9779972740114575,0.9428607627011276,0.8721229781663077,0.9440010135563157,0.010690668209298896,0.8786688627053507,0.0011059311940654032,,1.0,
42,nfunswv2,nf2018v2,mlp,0.01,finetune_x10,271003,,0.9564548856689139,0.9780157606694045,0.0016617325121085287,0.9803871548460856,0.9539254191477681,0.928882131846784,0.9533764094767515,0.008376719864792822,0.931753874741332,0.0012477172445866085,,0.8,
42,nfunswv2,nftonv2,mlp,0.0001,calibrate_cost,213,,0.0,0.42062190755396933,1.0,0.4952431811765784,0.0005440883764816078,0.0,0.02259688561058424,0.02525455275354914,0.02259688561058424,0.02525455275354914,,0.0053,0.0039
42,nfunswv2,nftonv2,mlp,0.0001,rethreshold_cost,213,,0.11529637111438965,0.509848101517346,0.34496916170942665,0.49524078550269823,0.0005440883764816078,0.0,0.02259688561058424,0.02525455275354914,0.02259688561058424,0.02525455275354914,,0.0006,0.0004
42,nfunswv2,nftonv2,mlp,0.001,calibrate_cost,2100,,0.0,0.42062190755396933,1.0,0.4952431932465866,0.0005440883764816078,0.0,0.00021350303380923848,0.007773438925586657,0.0,0.0,,0.0161,0.0039
42,nfunswv2,nftonv2,mlp,0.001,rethreshold_cost,2100,,0.19418410062488564,0.5140508543606869,0.20351447027480749,0.5192587468283111,0.0008677865245149693,4.132316783404616e-05,0.0007024938531787847,0.004050947045728258,4.132316783404616e-05,0.0011130980621145213,,0.0009,0.0002
42,nfunswv2,nftonv2,mlp,0.001,finetune_x1,252102,,0.11443421164498864,0.5427906237503283,0.7846064012262326,0.45403296465921283,0.00928393837338237,8.264633566809232e-05,0.01140519432219674,0.011751395934454947,0.002190127895204446,0.0038502244443633445,,0.3,
42,nfunswv2,nftonv2,mlp,0.001,finetune_x3,252102,,0.44452739540637703,0.7152719280687083,0.5122623261924747,0.7148803174390093,0.010261920012121463,0.0002961493694773308,0.011239901650860555,0.013174701653224334,0.00025482620164328463,0.0009488704791795919,,0.3,
42,nfunswv2,nftonv2,mlp,0.001,finetune_x10,252102,,0.5764123190349828,0.7861262188296854,0.36914711141929124,0.7779672472846793,0.061406227401392594,0.003278304648167662,0.08446455505279035,0.015546877851173315,0.008374828681033356,0.001788255903069231,,0.3,
42,nfunswv2,nftonv2,mlp,0.01,calibrate_cost,21000,,0.0,0.42062190755396933,1.0,0.4952431903435639,0.0005440883764816078,0.0,0.0006267347121497001,0.010273347688040583,0.0,0.0,,0.0442,0.004
42,nfunswv2,nftonv2,mlp,0.01,rethreshold_cost,21000,,0.19422531149865122,0.5151008096617714,0.20566767636217656,0.5192587468283111,0.0008677865245149693,4.132316783404616e-05,0.0008608993298759617,0.009452209773365935,3.4435973195038463e-05,0.00014598007371993723,,0.0057,0.0003
42,nfunswv2,nftonv2,mlp,0.01,finetune_x1,271002,,0.6546854296802024,0.8267976083852178,0.2827816503047334,0.8344706036783682,0.07237064126669283,0.0004201188729794693,0.09115202104726682,0.01237181124776468,0.0015358444044987155,0.0017335133754242545,,0.8,
42,nfunswv2,nftonv2,mlp,0.01,finetune_x3,271002,,0.7676991383471617,0.8836675821099514,0.18754789971168936,0.9409592115122407,0.3859101772075181,0.0744023636852001,0.4307664758913752,0.012225831174044743,0.16158047342575949,0.0019707309952191527,,0.8,
42,nfunswv2,nftonv2,mlp,0.01,finetune_x10,271002,,0.8130780496248426,0.9059497607728383,0.1699573008284369,0.9647832414941216,0.5869542759147917,0.09182007892725057,0.6598896671418831,0.01262727637677457,0.3119830299524095,0.0033940367139885406,,0.8,
42,nfunswv2,nfbotv2,mlp,0.0001,calibrate_cost,211,,0.0,0.49894904562319464,1.0,0.5348470712606004,0.0,0.0,0.9915545714271369,0.9106078665077473,0.9915545714271369,0.9106078665077473,,0.055,0.0102
42,nfunswv2,nfbotv2,mlp,0.0001,rethreshold_cost,211,,0.056065731504117346,0.5258131281260372,0.9106078665077473,0.5347234501787649,0.0,0.0,0.9915545714271369,0.9106078665077473,0.9915545714271369,0.9106078665077473,,0.0007,0.0002
42,nfunswv2,nfbotv2,mlp,0.001,calibrate_cost,2101,,0.0,0.49894904562319464,1.0,0.5349557250449174,0.0,0.0,0.0,0.0,0.0,0.0,,0.0649,0.0042
42,nfunswv2,nfbotv2,mlp,0.001,rethreshold_cost,2101,,0.46740588374078773,0.7127711069851517,0.6972586412395709,0.4985054228446691,0.0,0.0,0.0002510531680399275,0.05959475566150179,0.0002510531680399275,0.05959475566150179,,0.0011,0.0003
42,nfunswv2,nfbotv2,mlp,0.001,finetune_x1,252103,,0.10732577777215618,0.553213490001135,0.8736591179976162,0.5572858367446055,0.0,0.0,0.7377498606654918,0.14064362336114422,0.7377498606654918,0.14064362336114422,,0.4,
42,nfunswv2,nfbotv2,mlp,0.001,finetune_x3,252103,,0.6121018212517298,0.7964920158413298,0.5232419547079857,0.7368794381454216,0.0,0.0,0.859947479677246,0.16448152562574495,0.859947479677246,0.16448152562574495,,0.3,
42,nfunswv2,nfbotv2,mlp,0.001,finetune_x10,252103,,0.6368433030130173,0.8054697837708572,0.5220500595947557,0.7751676287048279,0.0,0.0,0.9953856427714262,0.39809296781883197,0.9953856427714262,0.39809296781883197,,0.5,
42,nfunswv2,nfbotv2,mlp,0.01,calibrate_cost,21000,,0.0,0.49894904562319464,1.0,0.5349086668164745,0.0,0.0,0.0,0.0,0.0,0.0,,0.0993,0.007
42,nfunswv2,nfbotv2,mlp,0.01,rethreshold_cost,21000,,0.5178175701749936,0.7237358919073265,0.700834326579261,0.4985054228446691,0.0,0.0,0.0,0.0,0.0,0.0,,0.005,0.0003
42,nfunswv2,nfbotv2,mlp,0.01,finetune_x1,271002,,0.6532553896976077,0.8072105972478905,0.5399284862932062,0.755030275369777,0.0,0.0,0.3335291548044045,0.03933253873659118,0.3335291548044045,0.03933253873659118,,0.8,
42,nfunswv2,nfbotv2,mlp,0.01,finetune_x3,271002,,0.8907896137934502,0.9449162713553669,0.14898688915375446,0.9453565072101133,0.5241990148673686,0.0,0.9947077992177183,0.08104886769964244,0.9947077992177183,0.08104886769964244,,4.1,
42,nfunswv2,nfbotv2,mlp,0.01,finetune_x10,271002,,0.9044039536205748,0.9518772013725721,0.12872467222884387,0.949920881531821,0.0,0.0,0.9991815666721898,0.06793802145411204,0.9991815666721898,0.06793802145411204,,0.8,
42,nftonv2,nf2018v2,rf,0.0001,calibrate_cost,217,,0.0,0.46853899442765923,0.0,0.5454033503384739,0.000844630263102327,0.0,0.0,0.0,0.0,0.0,,0.0028,0.004
42,nftonv2,nf2018v2,rf,0.0001,rethreshold_cost,217,,0.18205274773174368,0.34988418651956843,0.7195188348589512,0.5454033503384739,0.000844630263102327,0.0,0.0,0.0,0.0,0.0,,0.0008,0.0005
42,nftonv2,nf2018v2,rf,0.001,calibrate_cost,2102,,0.0,0.46853899442765923,0.0,0.5454033503384739,0.000844630263102327,0.0,0.0004223151315511635,0.005830242397431971,0.0,0.0,,0.0037,0.0041
42,nftonv2,nf2018v2,rf,0.001,rethreshold_cost,2102,,0.19635474459486194,0.37660346631323527,0.6812989870804551,0.5454033503384739,0.000844630263102327,0.0,0.0004223151315511635,0.005830242397431971,0.0,0.0,,0.0011,0.0005
42,nftonv2,nf2018v2,rf,0.001,finetune_x1,252103,,0.33016745653204704,0.6647331824916247,0.06992888011705857,0.7663440063560949,0.20853921195996453,0.206892182946915,0.206892182946915,0.0005614727600639738,0.206892182946915,0.0005614727600639738,,1.1,
42,nftonv2,nf2018v2,rf,0.001,finetune_x3,252103,,0.9218938871459691,0.9609252084145814,0.008053447669604474,0.9781101175523024,0.9231808775708433,0.9164238354660248,0.9217027746104143,0.001383831853086966,0.9217027746104143,0.001383831853086966,,1.6,
42,nftonv2,nf2018v2,rf,0.001,finetune_x10,252103,,0.9609410591841765,0.9802074270623072,0.0007656446728145098,0.9824872746079604,0.9562481523712995,0.9391866210566324,0.9377929811225136,0.0008677306291897778,0.9377929811225136,0.0008677306291897778,,3.6,
