seed,source,target,model,budget,strategy,n_train,held_family,keep_share,n_features,n_dropped,mcc,macro_f1,fp_rate,auprc_macro,mcc_best_thr,orient,tpr_at_fpr01_buffer,tpr_heldout_family,fit_s
43,nf2018v2,nftonv2,lgbm,0.001,finetune_x10,252099,,,,,0.47962222678071287,0.7395254169077964,0.40036859968614286,0.6681752264606783,0.5409890237896927,,,,1.3
43,nf2018v2,nftonv2,lgbm,0.01,finetune_x1,270999,,,,,0.9003017480690276,0.9500930057118617,0.0832633845480092,0.9344686510975024,0.9014324373765956,,,,1.1
43,nf2018v2,nftonv2,lgbm,0.01,finetune_x3,270999,,,,,0.7165589680494331,0.8497860854222788,0.07859202218897121,0.7987992047629779,0.721699685590864,,,,1.9
43,nf2018v2,nftonv2,lgbm,0.01,finetune_x10,270999,,,,,0.7165589680494331,0.8497860854222788,0.07859202218897121,0.7987992047629779,0.721699685590864,,,,1.7
43,nf2018v2,nfbotv2,lgbm,0.001,finetune_x1,252100,,,,,0.786795799986386,0.8898690802425895,0.3110846245530393,0.866495221810667,0.7916532172506934,,,,0.9
43,nf2018v2,nfbotv2,lgbm,0.001,finetune_x3,252100,,,,,0.7900811527511042,0.8886485325962674,0.3396901072705602,0.8772967065896167,0.8020209566364017,,,,1.2
43,nf2018v2,nfbotv2,lgbm,0.001,finetune_x10,252100,,,,,0.7844358483714315,0.8859890629308069,0.3432657926102503,0.8636015091481201,0.7999517499182867,,,,2.9
43,nf2018v2,nfbotv2,lgbm,0.01,finetune_x1,270999,,,,,0.921374974598371,0.9604304807567987,0.10846245530393325,0.9677035926777893,0.9294121450294845,,,,1.0
43,nf2018v2,nfbotv2,lgbm,0.01,finetune_x3,270999,,,,,0.9229735057543088,0.9613332957222915,0.10011918951132301,0.9657156547930412,0.9310246202381552,,,,1.6
43,nf2018v2,nfbotv2,lgbm,0.01,finetune_x10,270999,,,,,0.9223272301243763,0.961002677956852,0.10131108462455304,0.9657460169882277,0.9314701365723035,,,,2.3
43,nf2018v2,nfunswv2,mlp,0.001,finetune_x1,251391,,,,,0.2335361331124861,0.6101090173141579,0.013874310181769052,0.581020115647427,0.29175221680018043,,,,0.5
43,nf2018v2,nfunswv2,mlp,0.001,finetune_x3,251391,,,,,0.682355966316573,0.8401721529172537,0.008620779247773356,0.7853536361062157,0.6840698645911268,,,,0.5
43,nf2018v2,nfunswv2,mlp,0.001,finetune_x10,251391,,,,,0.6887025620198445,0.8436713363221604,0.008963739724176635,0.8105073201126807,0.7107604906929391,,,,0.5
43,nf2018v2,nfunswv2,mlp,0.01,finetune_x1,263906,,,,,0.7372099818150639,0.8660714825485477,0.005191174483740555,0.8954178851805826,0.7873386674931663,,,,1.0
43,nf2018v2,nfunswv2,mlp,0.01,finetune_x3,263906,,,,,0.8926844604736035,0.9462132191470096,0.005082050695794057,0.9432183583118523,0.9030031888990986,,,,1.4
43,nf2018v2,nfunswv2,mlp,0.01,finetune_x10,263906,,,,,0.9211220683302923,0.9600939475536348,0.004915766828447013,0.9649654999097454,0.9236826693714464,,,,7.0
43,nf2018v2,nftonv2,mlp,0.001,finetune_x1,252099,,,,,0.25189265239383496,0.6255557892850154,0.5173168862450276,0.6861041755531313,0.3828621752158081,,,,0.6
43,nf2018v2,nftonv2,mlp,0.001,finetune_x3,252099,,,,,0.5746429602670986,0.7831950535768144,0.39525929710594504,0.8179347177175453,0.5916713205839673,,,,0.5
43,nf2018v2,nftonv2,mlp,0.001,finetune_x10,252099,,,,,0.6573327480861094,0.8259228035520225,0.3205357468705522,0.886652705553611,0.6616052985736929,,,,0.6
43,nf2018v2,nftonv2,mlp,0.01,finetune_x1,270999,,,,,0.7026581983970429,0.8493877238530694,0.27679646728221596,0.9051699010043882,0.7033450965974517,,,,1.3
43,nf2018v2,nftonv2,mlp,0.01,finetune_x3,270999,,,,,0.7604411595967602,0.8793898336868269,0.21422575818400788,0.9405616495846845,0.7627938166339562,,,,1.3
43,nf2018v2,nftonv2,mlp,0.01,finetune_x10,270999,,,,,0.7691886533471352,0.8845770788369536,0.16174592168169044,0.9124586119436462,0.7918830201493844,,,,1.7
43,nf2018v2,nfbotv2,mlp,0.001,finetune_x1,252100,,,,,0.3026506130372063,0.6267420914298657,0.834326579261025,0.6013451245341902,0.3399869526489116,,,,0.8
43,nf2018v2,nfbotv2,mlp,0.001,finetune_x3,252100,,,,,0.589508241372076,0.7727069073110874,0.6030989272943981,0.7945016381224482,0.6774512766823563,,,,1.0
43,nf2018v2,nfbotv2,mlp,0.001,finetune_x10,252100,,,,,0.6485509229080222,0.805737278777355,0.5399284862932062,0.835079916043799,0.7384147943764043,,,,0.7
43,nf2018v2,nfbotv2,mlp,0.01,finetune_x1,270999,,,,,0.7714943362458635,0.8813355057328287,0.3361144219308701,0.9192109112968216,0.8443584339186796,,,,3.9
43,nf2018v2,nfbotv2,mlp,0.01,finetune_x3,270999,,,,,0.8956231004334301,0.9478102597722724,0.10607866507747318,0.947402876797894,0.9050290945482267,,,,4.0
43,nf2018v2,nfbotv2,mlp,0.01,finetune_x10,270999,,,,,0.8395417305390094,0.9169633220073583,0.25148986889153757,0.9407067079838612,0.8786495332031775,,,,1.4
43,nfunswv2,nf2018v2,rf,0.001,finetune_x1,252104,,,,,0.7341346733614463,0.859609990994218,0.06539739794240083,0.8058558619777294,0.7497799456834022,,,,1.3
43,nfunswv2,nf2018v2,rf,0.001,finetune_x3,252104,,,,,0.9666413163954124,0.9830547044182159,9.641451435441975e-05,0.9779064499757883,0.9666703362183133,,,,1.9
43,nfunswv2,nf2018v2,rf,0.001,finetune_x10,252104,,,,,0.9652810015703984,0.9824042955159624,0.0004650582457095541,0.9792489823969005,0.9666155773936606,,,,4.2
43,nfunswv2,nf2018v2,rf,0.01,finetune_x1,271003,,,,,0.7440345626627771,0.8637340714938019,0.06606095665884007,0.8104932323410483,0.7637156411040608,,,,1.6
43,nfunswv2,nf2018v2,rf,0.01,finetune_x3,271003,,,,,0.9703555194366102,0.9850169177614108,0.0004990868978346435,0.9807175530414842,0.971024659035364,,,,3.0
43,nfunswv2,nf2018v2,rf,0.01,finetune_x10,271003,,,,,0.9726542996312871,0.9861590507584129,0.0001701432606254466,0.981709858561709,0.9727535567490578,,,,7.2
43,nfunswv2,nftonv2,rf,0.001,finetune_x1,252102,,,,,0.4034748983773604,0.602034278285555,0.03748038392759388,0.9336998128398877,0.8480135837969976,,,,1.2
43,nfunswv2,nftonv2,rf,0.001,finetune_x3,252102,,,,,0.9127483943097955,0.9555291854544223,0.021805773511915625,0.9880923190755664,0.9266464282628724,,,,2.0
43,nfunswv2,nftonv2,rf,0.001,finetune_x10,252102,,,,,0.9354413002777568,0.967663463364127,0.03600233568117952,0.9916612616284914,0.9403586388156026,,,,4.7
43,nfunswv2,nftonv2,rf,0.01,finetune_x1,271002,,,,,0.41012291657646816,0.6074980446090827,0.03644027590233933,0.9444880579652363,0.8831522639079465,,,,1.5
43,nfunswv2,nftonv2,rf,0.01,finetune_x3,271002,,,,,0.9461366804008455,0.9728376798838001,0.017262143717382578,0.9931481018690276,0.9591997882535973,,,,2.4
43,nfunswv2,nftonv2,rf,0.01,finetune_x10,271002,,,,,0.965376492085838,0.9826880671353444,0.02574723550235393,0.9959870968176162,0.9673700910211093,,,,7.2
43,nfunswv2,nfbotv2,rf,0.001,finetune_x1,252103,,,,,0.23078774463554788,0.5461678987217552,0.11442193087008343,0.8327995195287654,0.7301521076539526,,,,1.1
43,nfunswv2,nfbotv2,rf,0.001,finetune_x3,252103,,,,,0.8568413167503242,0.9273760631366529,0.20023837902264602,0.9007305637389904,0.8573316584586942,,,,1.6
43,nfunswv2,nfbotv2,rf,0.001,finetune_x10,252103,,,,,0.8498875536741425,0.9233778528138032,0.21930870083432658,0.9314042151765165,0.8807637149499367,,,,3.8
43,nfunswv2,nfbotv2,rf,0.01,finetune_x1,271002,,,,,0.24470393307888588,0.5497627663776825,0.06555423122765197,0.8876505238859738,0.7871384642678393,,,,1.1
43,nfunswv2,nfbotv2,rf,0.01,finetune_x3,271002,,,,,0.9226757448635643,0.9613297023391318,0.07151370679380215,0.9613889957731072,0.9267175093538075,,,,1.8
43,nfunswv2,nfbotv2,rf,0.01,finetune_x10,271002,,,,,0.9248046119843842,0.9623955219179587,0.07985697258641239,0.9737341051291197,0.9301220427587952,,,,4.0
43,nfunswv2,nf2018v2,lgbm,0.001,finetune_x1,252104,,,,,0.8533061100276131,0.9262160473898238,0.02352514150247842,0.9175713423843009,0.8735843245842054,,,,1.0
43,nfunswv2,nf2018v2,lgbm,0.001,finetune_x3,252104,,,,,0.8469145167050621,0.9226076962886256,0.026945021041049896,0.9065251995892978,0.8547333289233346,,,,1.7
43,nfunswv2,nf2018v2,lgbm,0.001,finetune_x10,252104,,,,,0.8741158502197887,0.9367261832279912,0.020110933405927792,0.9182360812923281,0.882873714306192,,,,5.6
43,nfunswv2,nf2018v2,lgbm,0.01,finetune_x1,271003,,,,,0.9553598148182237,0.9774862556113086,0.0019339617291092433,0.9660344375666835,0.9558198635628067,,,,1.2
43,nfunswv2,nf2018v2,lgbm,0.01,finetune_x3,271003,,,,,0.9216968971237729,0.9607967374312891,0.011167069339050147,0.9490150059781395,0.93531921367499,,,,1.9
43,nfunswv2,nf2018v2,lgbm,0.01,finetune_x10,271003,,,,,0.8825430100754414,0.9411855279230672,0.016475539070564083,0.9009481151959157,0.8827910652330259,,,,2.9
43,nfunswv2,nftonv2,lgbm,0.001,finetune_x1,252102,,,,,0.8579827415796332,0.9289391969028913,0.09284332688588008,0.8940588127671634,0.8589556169323813,,,,1.2
43,nfunswv2,nftonv2,lgbm,0.001,finetune_x3,252102,,,,,0.6222310915568416,0.8107543748979993,0.3002445166234809,0.7424357204394376,0.6462388047541584,,,,2.2
43,nfunswv2,nftonv2,lgbm,0.001,finetune_x10,252102,,,,,0.6222310915568416,0.8107543748979993,0.3002445166234809,0.7424357204394376,0.6462388047541584,,,,1.4
43,nfunswv2,nftonv2,lgbm,0.01,finetune_x1,271002,,,,,0.8487848686861105,0.9243714425039917,0.10328090215685559,0.8639380127677523,0.8498602220739262,,,,1.1
43,nfunswv2,nftonv2,lgbm,0.01,finetune_x3,271002,,,,,0.8855710908974087,0.9426623465750636,0.09891974745447246,0.9160521428365106,0.8859210343502689,,,,1.7
43,nfunswv2,nftonv2,lgbm,0.01,finetune_x10,271002,,,,,0.11135908553836069,0.54967617111316,0.7392613408269771,0.5234593029853432,0.11145080392798093,,,,1.7
43,nfunswv2,nfbotv2,lgbm,0.001,finetune_x1,252103,,,,,0.782520112347789,0.8853340172475417,0.3420738974970203,0.8782176459143554,0.7835099755800943,,,,1.0
43,nfunswv2,nfbotv2,lgbm,0.001,finetune_x3,252103,,,,,0.7900083294488938,0.8884924796540591,0.34088200238379024,0.8930924973913406,0.7936688192363446,,,,1.2
43,nfunswv2,nfbotv2,lgbm,0.001,finetune_x10,252103,,,,,0.7892546204621261,0.8880611691118554,0.3420738974970203,0.8741184561916066,0.7988766354499448,,,,1.9
43,nfunswv2,nfbotv2,lgbm,0.01,finetune_x1,271002,,,,,0.9053636730351726,0.9526753341256464,0.08939213349225268,0.9444644614577102,0.9095793326761825,,,,1.6
43,nfunswv2,nfbotv2,lgbm,0.01,finetune_x3,271002,,,,,0.9210195929460969,0.9604428875170685,0.09415971394517282,0.9452769256885463,0.9221629532610319,,,,1.5
43,nfunswv2,nfbotv2,lgbm,0.01,finetune_x10,271002,,,,,0.9215907446372158,0.9607234675769538,0.09415971394517282,0.9441933455398042,0.9218203666458218,,,,2.2
43,nfunswv2,nf2018v2,mlp,0.001,finetune_x1,252104,,,,,0.21949846420009422,0.6063038528550424,0.13305202980909925,0.6936051932247743,0.4789757673893108,,,,0.5
43,nfunswv2,nf2018v2,mlp,0.001,finetune_x3,252104,,,,,0.7820096473533371,0.8899159653066071,0.036643186896700354,0.9219432328956525,0.8393332388249889,,,,0.5
43,nfunswv2,nf2018v2,mlp,0.001,finetune_x10,252104,,,,,0.8671901358860404,0.9334399186872491,0.012392100815553362,0.9400519506927802,0.8796169994749438,,,,0.5
43,nfunswv2,nf2018v2,mlp,0.01,finetune_x1,271003,,,,,0.8919950271926858,0.9453676407709624,0.006459772461746124,0.9482664753049646,0.8930093191663006,,,,2.6
43,nfunswv2,nf2018v2,mlp,0.01,finetune_x3,271003,,,,,0.9504241999469074,0.9751088876339549,0.003385850886446388,0.978977272006194,0.9520956869801024,,,,1.1
43,nfunswv2,nf2018v2,mlp,0.01,finetune_x10,271003,,,,,0.9568961976223296,0.9783211013780571,0.0023763342067354047,0.9808726628506534,0.9594178606969819,,,,1.1
43,nfunswv2,nftonv2,mlp,0.001,finetune_x1,252102,,,,,0.14515173080805413,0.5519385329964257,0.7887668333272508,0.4861657520296285,0.15720157207584584,,,,0.5
43,nfunswv2,nftonv2,mlp,0.001,finetune_x3,252102,,,,,0.12678040392223877,0.4996603006586739,0.9042188241305061,0.7113971697070114,0.5022814455195836,,,,0.5
43,nfunswv2,nftonv2,mlp,0.001,finetune_x10,252102,,,,,0.5251063579301076,0.7541691972531192,0.46593190029560966,0.7819370978266191,0.6029616863670503,,,,0.5
43,nfunswv2,nftonv2,mlp,0.01,finetune_x1,271002,,,,,0.6150221409495875,0.8054920777123589,0.34064450202547353,0.8151817841062947,0.6178146645850151,,,,1.0
43,nfunswv2,nftonv2,mlp,0.01,finetune_x3,271002,,,,,0.7609919156289056,0.8800379619957537,0.2034597277471625,0.9450783965640128,0.7632718145880483,,,,1.1
43,nfunswv2,nftonv2,mlp,0.01,finetune_x10,271002,,,,,0.8134071232939044,0.9061391597117172,0.16899018284004233,0.9657004834784504,0.8251355784544396,,,,1.1
43,nfunswv2,nfbotv2,mlp,0.001,finetune_x1,252103,,,,,0.18372501732688742,0.5386652966616787,0.9582836710369488,0.5485398372163355,0.21243428648182147,,,,0.5
43,nfunswv2,nfbotv2,mlp,0.001,finetune_x3,252103,,,,,0.6322226380800142,0.7963157643764983,0.5589988081048868,0.7566007564606207,0.6699811285666486,,,,0.6
43,nfunswv2,nfbotv2,mlp,0.001,finetune_x10,252103,,,,,0.6456722714323491,0.8037667884181839,0.5446960667461264,0.7582638533654047,0.6722786833055098,,,,0.5
43,nfunswv2,nfbotv2,mlp,0.01,finetune_x1,271002,,,,,0.600125895095398,0.7760433491656766,0.601907032181168,0.7303556861900831,0.6358010721633948,,,,2.6
43,nfunswv2,nfbotv2,mlp,0.01,finetune_x3,271002,,,,,0.8901751312464644,0.9449010236849583,0.13468414779499405,0.9306270064270145,0.9139151417027991,,,,5.0
43,nfunswv2,nfbotv2,mlp,0.01,finetune_x10,271002,,,,,0.8447765108475668,0.9208824455552549,0.22288438617401668,0.9324968107065541,0.8851689516720308,,,,1.0
43,nftonv2,nf2018v2,rf,0.001,finetune_x1,252103,,,,,0.2890932914622076,0.6444094244101455,0.07786322750422522,0.7620613644974893,0.6417533963176477,,,,1.3
43,nftonv2,nf2018v2,rf,0.001,finetune_x3,252103,,,,,0.9222751532644585,0.9611341971811336,0.008728349270085412,0.9719692901206165,0.94702376968889,,,,1.8
43,nftonv2,nf2018v2,rf,0.001,finetune_x10,252103,,,,,0.9607073232597136,0.9801968579679317,0.001644718186045984,0.9815274275538317,0.96476966896383,,,,4.2
43,nftonv2,nf2018v2,rf,0.01,finetune_x1,271002,,,,,0.2906098740210266,0.6451616262638018,0.07756264107712027,0.7725745888303011,0.655583363503132,,,,1.8
43,nftonv2,nf2018v2,rf,0.01,finetune_x3,271002,,,,,0.9413296782816827,0.9706644411282028,0.007106316852122821,0.9811627411559127,0.9637151686895797,,,,3.2
43,nftonv2,nf2018v2,rf,0.01,finetune_x10,271002,,,,,0.972875911811388,0.9862656435981073,0.00010775739839611619,0.9831551871406676,0.9729499206512779,,,,6.9
43,nftonv2,nfunswv2,rf,0.001,finetune_x1,251393,,,,,0.18481246763795042,0.5905799081480158,0.04416915226405878,0.6514975147715312,0.46892643114266,,,,1.2
43,nftonv2,nfunswv2,rf,0.001,finetune_x3,251393,,,,,0.8559183025884333,0.9275538771464447,0.00740482846779809,0.9157057992376592,0.8848902361810324,,,,1.7
43,nftonv2,nfunswv2,rf,0.001,finetune_x10,251393,,,,,0.8934495812482045,0.9444546270346985,0.00879745585682959,0.9306533025759756,0.8959802202251352,,,,3.6
43,nftonv2,nfunswv2,rf,0.01,finetune_x1,263908,,,,,0.19279204228803665,0.5944947960548324,0.043909333721329026,0.6694938624453335,0.47578775507874926,,,,1.3
43,nftonv2,nfunswv2,rf,0.01,finetune_x3,263908,,,,,0.9010704197097589,0.9504730656319473,0.003071055175065734,0.9555881231009555,0.9259148846208213,,,,1.8
43,nftonv2,nfunswv2,rf,0.01,finetune_x10,263908,,,,,0.9306759797106152,0.9650244262506613,0.004167489425385311,0.9792962436899388,0.9341599063914798,,,,4.3
43,nftonv2,nfbotv2,rf,0.001,finetune_x1,252102,,,,,0.025338525819170926,0.15895283898854165,0.03098927294398093,0.8122001158276627,0.7652825150263513,,,,1.1
43,nftonv2,nfbotv2,rf,0.001,finetune_x3,252102,,,,,0.8918313772135423,0.9458921141140331,0.11680572109654351,0.9267827430552011,0.8964054344942088,,,,1.6
43,nftonv2,nfbotv2,rf,0.001,finetune_x10,252102,,,,,0.840045599673327,0.9180936092283052,0.2359952324195471,0.945494973380361,0.887356822509115,,,,3.6
43,nftonv2,nfbotv2,rf,0.01,finetune_x1,271001,,,,,0.02618021801900906,0.15924406433983965,0.026221692491060787,0.9072829415186102,0.8866762916092621,,,,1.1
43,nftonv2,nfbotv2,rf,0.01,finetune_x3,271001,,,,,0.9101093641670517,0.9543945826962048,0.03933253873659118,0.9663940692791779,0.9420413076237739,,,,1.7
43,nftonv2,nfbotv2,rf,0.01,finetune_x10,271001,,,,,0.9332164798673734,0.966605251338539,0.0631704410011919,0.9661275870278894,0.9407156727764536,,,,4.2
43,nftonv2,nf2018v2,lgbm,0.001,finetune_x1,252103,,,,,0.9558253119869646,0.9777874115540921,0.00251812025725661,0.9794725895653034,0.9625113157061255,,,,1.0
43,nftonv2,nf2018v2,lgbm,0.001,finetune_x3,252103,,,,,0.9570576548025408,0.9783914381120871,0.0022515624822767436,0.9803693194324025,0.9628116580524599,,,,1.3
43,nftonv2,nf2018v2,lgbm,0.001,finetune_x10,252103,,,,,0.95698615766136,0.9783576927018793,0.0022799196923809846,0.9802130800616082,0.9631308882406294,,,,1.9
43,nftonv2,nf2018v2,lgbm,0.01,finetune_x1,271002,,,,,0.9519368100872246,0.9759503891513683,0.004639239573053845,0.976408435093326,0.9581288770308524,,,,1.2
43,nftonv2,nf2018v2,lgbm,0.01,finetune_x3,271002,,,,,0.9085574901435869,0.9542721232919678,0.01150735586030104,0.9436592434343289,0.9228918648719202,,,,2.7
43,nftonv2,nf2018v2,lgbm,0.01,finetune_x10,271002,,,,,0.9079595197570475,0.9538381332161441,0.007854947198874786,0.9223355530533958,0.9081805951347104,,,,4.0
43,nftonv2,nfunswv2,lgbm,0.001,finetune_x1,251393,,,,,0.8740763580093948,0.9350737884761395,0.00927032560459775,0.9057525393208974,0.887032411227854,,,,1.0
43,nftonv2,nfunswv2,lgbm,0.001,finetune_x3,251393,,,,,0.8776987987520755,0.9370454847830453,0.008901383273921494,0.91573162264636,0.8877994273378542,,,,1.3
43,nftonv2,nfunswv2,lgbm,0.001,finetune_x10,251393,,,,,0.8759290768123891,0.9362601520285976,0.008844223194520946,0.9175987196821497,0.8877749414889079,,,,1.8
43,nftonv2,nfunswv2,lgbm,0.01,finetune_x1,263908,,,,,0.9334748558921362,0.9663982912841835,0.004120722087693955,0.982464971318654,0.9344854767278493,,,,1.0
43,nftonv2,nfunswv2,lgbm,0.01,finetune_x3,263908,,,,,0.9335000933771815,0.9664530288653321,0.004011598299747457,0.9841409311168908,0.9343747999542213,,,,1.7
43,nftonv2,nfunswv2,lgbm,0.01,finetune_x10,263908,,,,,0.9330237110062912,0.9662391941349178,0.0039648309620561,0.9840643872383846,0.9346109934740409,,,,3.6
43,nftonv2,nfbotv2,lgbm,0.001,finetune_x1,252102,,,,,0.5914982896907989,0.7953633262139103,0.4362336114421931,0.6944356607863452,0.6535226748948509,,,,0.9
43,nftonv2,nfbotv2,lgbm,0.001,finetune_x3,252102,,,,,0.593507409072684,0.7960830297631131,0.4433849821215733,0.7000700053797179,0.6639305525473946,,,,1.0
43,nftonv2,nfbotv2,lgbm,0.001,finetune_x10,252102,,,,,0.593507409072684,0.7960830297631131,0.4433849821215733,0.7000700053797179,0.6639305525473946,,,,1.0
43,nftonv2,nfbotv2,lgbm,0.01,finetune_x1,271001,,,,,0.9057849050613523,0.952889550995439,0.09058402860548272,0.9014312200512478,0.9079473588891827,,,,1.1
43,nftonv2,nfbotv2,lgbm,0.01,finetune_x3,271001,,,,,0.9026261395343403,0.9513123443209409,0.09535160905840286,0.9174010163154007,0.9059946337593265,,,,1.3
43,nftonv2,nfbotv2,lgbm,0.01,finetune_x10,271001,,,,,0.9038209305334887,0.9519097388691502,0.09415971394517282,0.9184459844630999,0.9053319122164314,,,,2.2
43,nftonv2,nf2018v2,mlp,0.001,finetune_x1,252103,,,,,0.21443910419436607,0.607219465358847,0.09318746384455712,0.6003444879035378,0.41989510349733583,,,,0.5
43,nftonv2,nf2018v2,mlp,0.001,finetune_x3,252103,,,,,0.8572600220782878,0.9263679706446641,0.005075940608659158,0.9447416121596248,0.8678932984192191,,,,0.5
43,nftonv2,nf2018v2,mlp,0.001,finetune_x10,252103,,,,,0.9466605758590203,0.9732059890331588,0.0035843513571760756,0.9677681962747129,0.9483331650353527,,,,1.0
43,nftonv2,nf2018v2,mlp,0.01,finetune_x1,271002,,,,,0.935359967017777,0.9674737386801915,0.0041174669071358085,0.9758294108612415,0.9393748001122492,,,,1.1
43,nftonv2,nf2018v2,mlp,0.01,finetune_x3,271002,,,,,0.9656659404104871,0.9826345569901139,0.0007146016946268758,0.9822926598622377,0.9677933841386483,,,,5.6
43,nftonv2,nf2018v2,mlp,0.01,finetune_x10,271002,,,,,0.9684027712021717,0.9840274336852556,0.0006068442962307596,0.9823963783493774,0.9695963857982907,,,,2.1
43,nftonv2,nfunswv2,mlp,0.001,finetune_x1,251393,,,,,0.35060499591205224,0.6219857255982527,0.0012159507799752653,0.6549501733613092,0.4002411746200536,,,,0.5
43,nftonv2,nfunswv2,mlp,0.001,finetune_x3,251393,,,,,0.6983070720084664,0.8483487759110391,0.008412924413589548,0.8137191565714429,0.6999692529691954,,,,0.5
43,nftonv2,nfunswv2,mlp,0.001,finetune_x10,251393,,,,,0.7606716303006626,0.8803186036815656,0.00948337680963615,0.8427416197484461,0.7856255122639201,,,,0.8
43,nftonv2,nfunswv2,mlp,0.01,finetune_x1,263908,,,,,0.7450505588143097,0.8692446060051563,0.004396129742987497,0.8780242088255299,0.7802318175733011,,,,0.9
43,nftonv2,nfunswv2,mlp,0.01,finetune_x3,263908,,,,,0.8823541795378529,0.9398096333820862,0.00809074942060465,0.9151192918544317,0.8847144253435663,,,,0.8
43,nftonv2,nfunswv2,mlp,0.01,finetune_x10,263908,,,,,0.8742225044313244,0.9369444879327568,0.005955040999366043,0.9209122881576268,0.8880123162893314,,,,1.4
43,nftonv2,nfbotv2,mlp,0.001,finetune_x1,252102,,,,,0.694426390632144,0.8345462741557825,0.47079856972586415,0.8002481762623382,0.7101221851896349,,,,1.1
43,nftonv2,nfbotv2,mlp,0.001,finetune_x3,252102,,,,,0.696117937289161,0.8343111153625199,0.4755661501787843,0.8219162219777219,0.7577494243329539,,,,0.6
43,nftonv2,nfbotv2,mlp,0.001,finetune_x10,252102,,,,,0.7261454975039923,0.8520934078440663,0.432657926102503,0.8345096455620258,0.762535288128995,,,,0.5
43,nftonv2,nfbotv2,mlp,0.01,finetune_x1,271001,,,,,0.8750846593811767,0.9373967645027577,0.1466030989272944,0.9219422275026975,0.8972861035472071,,,,3.5
43,nftonv2,nfbotv2,mlp,0.01,finetune_x3,271001,,,,,0.8911522715234433,0.9454420307814959,0.1299165673420739,0.9295291532392792,0.90515518999693,,,,1.9
43,nftonv2,nfbotv2,mlp,0.01,finetune_x10,271001,,,,,0.9009843676168817,0.9504313837313846,0.11323003575685339,0.930967102916604,0.9067387845867577,,,,1.0
43,nfbotv2,nf2018v2,rf,0.001,finetune_x1,252102,,,,,0.5281131635882271,0.7139717083473393,0.20568051632808157,0.9717509178004444,0.944376396318919,,,,0.9
43,nfbotv2,nf2018v2,rf,0.001,finetune_x3,252102,,,,,0.9608894216717415,0.9803628174795334,0.002438720068964735,0.9775087188584235,0.963756276768182,,,,1.5
43,nfbotv2,nf2018v2,rf,0.001,finetune_x10,252102,,,,,0.9642212665579825,0.9819210333502856,0.0009528022595025011,0.9779985895828547,0.9657998149134857,,,,3.7
43,nfbotv2,nf2018v2,rf,0.01,finetune_x1,271001,,,,,0.5364266920443664,0.7183864973120123,0.20282210954957408,0.9747763092493466,0.9509439377263651,,,,1.4
43,nfbotv2,nf2018v2,rf,0.01,finetune_x3,271001,,,,,0.9723023375786942,0.9860242243842807,0.0006011728542099114,0.9797905803971234,0.9724743675351404,,,,2.3
43,nfbotv2,nf2018v2,rf,0.01,finetune_x10,271001,,,,,0.9733112738930852,0.9864947204910018,0.0001588003765837502,0.9802149630062122,0.9733611032920546,,,,7.0
43,nfbotv2,nfunswv2,rf,0.001,finetune_x1,251392,,,,,0.45276649353471116,0.6707251638686816,0.10608391099656,0.853021669423319,0.8203695621532751,,,,0.9
43,nfbotv2,nfunswv2,rf,0.001,finetune_x3,251392,,,,,0.8853742350969129,0.9397194247943103,0.009956246557404309,0.9343244539478612,0.8916353076627038,,,,1.3
43,nfbotv2,nfunswv2,rf,0.001,finetune_x10,251392,,,,,0.8842423318711106,0.9390912179467726,0.010075763087059998,0.95038595139353,0.9034143574476765,,,,3.4
43,nfbotv2,nfunswv2,rf,0.01,finetune_x1,263907,,,,,0.46994921593733485,0.6792358625391153,0.1028725538084202,0.9260375543959192,0.855299415155483,,,,1.0
43,nfbotv2,nfunswv2,rf,0.01,finetune_x3,263907,,,,,0.9295244636360562,0.9641029762971678,0.004962534166138369,0.9802288490252065,0.9304550225861251,,,,1.4
43,nfbotv2,nfunswv2,rf,0.01,finetune_x10,263907,,,,,0.9333028441506077,0.9660769118100263,0.004645555544008065,0.98568560834127,0.9347504508060307,,,,4.0
43,nfbotv2,nftonv2,rf,0.001,finetune_x1,252100,,,,,-0.011203952012833748,0.4920688754934872,0.7927082953176892,0.7180763438380113,0.6003203051854978,,,,1.2
43,nfbotv2,nftonv2,rf,0.001,finetune_x3,252100,,,,,0.8831830913410879,0.9413815660791467,0.10548885077186965,0.9530109353211299,0.8853169807643047,,,,1.8
43,nfbotv2,nftonv2,rf,0.001,finetune_x10,252100,,,,,0.9367361439912307,0.968356426987639,0.050837560672968136,0.9889387420223533,0.9374798193012486,,,,4.6
43,nfbotv2,nftonv2,rf,0.01,finetune_x1,271000,,,,,-0.0013013227349294647,0.4971736425513699,0.7837122732746981,0.7285560182185566,0.6282463056609509,,,,1.5
43,nfbotv2,nftonv2,rf,0.01,finetune_x3,271000,,,,,0.9119189388432276,0.9559486221082667,0.06866537717601548,0.9697988804116839,0.9158502740698047,,,,2.9
43,nfbotv2,nftonv2,rf,0.01,finetune_x10,271000,,,,,0.965910281514896,0.9828771155433681,0.03751687894602387,0.995010320047834,0.9664747609946508,,,,7.5
43,nfbotv2,nf2018v2,lgbm,0.001,finetune_x1,252102,,,,,0.014943149709727809,0.10789779076225665,0.9981170812490784,0.5002098937861847,0.014943149709727809,,,,0.4
